"riding_code","current_party","current_projection","date"
59022,"CPC","CPC leaning",2021-08-21
59023,"CPC","Toss up LPC/CPC",2021-08-21
59024,"CPC","CPC safe",2021-08-21
59025,"CPC","CPC likely",2021-08-21
59026,"NDP","NDP safe",2021-08-21
59027,"GPC","GPC safe",2021-08-21
59028,"NDP","NDP likely",2021-08-21
59029,"NDP","NDP likely",2021-08-21
59030,"CPC","CPC leaning",2021-08-21
59031,"CPC","CPC leaning",2021-08-21
59032,"LPC","LPC safe",2021-08-21
59033,"LPC","LPC safe",2021-08-21
59034,"LPC","LPC safe",2021-08-21
59035,"NDP","NDP safe",2021-08-21
59036,"IND","Toss up LPC/CPC",2021-08-21
59037,"NDP","NDP likely",2021-08-21
59038,"NDP","NDP safe",2021-08-21
59039,"LPC","LPC safe",2021-08-21
59040,"LPC","LPC safe",2021-08-21
59041,"NDP","NDP likely",2021-08-21
59042,"LPC","LPC likely",2021-08-21
60001,"LPC","Toss up LPC/NDP",2021-08-21
61001,"LPC","LPC leaning",2021-08-21
62001,"NDP","NDP leaning",2021-08-21
